node,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64
Brandy,0.09974039,0.15121971,0.0045118937,0.088635676,0.30355945,-0.37806413,0.10618439,0.29015124,-0.28897673,0.18899095,-0.088131405,-0.26874572,-0.38803673,-0.10149835,0.18016765,-0.1306016,0.1064359,0.040112607,0.022617605,0.52260244,0.20365131,0.25813138,-0.07850149,0.043432858,-0.16818115,0.39333823,-0.15245579,0.19711438,0.45124692,-0.3454806,-0.24150544,-0.04284848,-0.6948369,-0.11080764,0.06508315,-0.7926631,-0.15255882,-0.29030526,0.046203423,0.11067745,0.17348811,0.2389829,-0.116136186,-0.35291147,-0.06813421,-0.040802583,0.39637458,-0.54326975,0.009205571,-0.05716529,-0.14666784,-0.010324865,-0.21679844,0.32205546,0.13244756,0.38929722,0.24264532,-0.09205635,-0.4058448,0.07115791,-0.19403628,0.12661408,-0.10321191,0.39623943
Andrea,0.10186034,-0.3740853,0.23564959,0.33965662,0.29785988,-0.45493084,0.28587782,-0.2796871,-0.21763621,0.35975158,0.2989201,-0.11968632,0.027260412,0.10891856,0.051388603,0.34532207,0.2217028,0.35811418,-0.074717686,0.22442327,0.27614063,0.18001187,-0.09042646,-0.25626475,0.12919296,0.17742468,-0.2953528,0.039358296,-0.13219483,-0.074273065,-0.22107837,0.123747915,-0.3749177,0.054510985,-0.2506322,0.13656674,0.36505258,0.14942124,0.06928512,0.31454444,0.042893223,-0.028837847,-0.42450917,-0.39684477,-0.32667318,-0.37927863,-0.3377702,0.07709773,0.113929436,0.12748516,0.14606346,-0.15923707,0.19769007,0.15033965,0.07001047,-0.10261359,-0.5202894,-0.04442908,-0.03919809,-0.122664236,0.09869978,-0.15665485,-0.12908946,0.11343781
Daniel,-0.11810507,0.11403178,0.5032714,0.383514,-0.15485431,0.062036816,0.30878684,-0.08440022,0.10422437,-0.12703449,0.34585437,-0.19191474,-0.13527723,0.1442698,-0.048062615,0.008337482,-0.022633795,-0.109228455,-0.1690593,0.10998629,-0.17910495,0.44043526,0.33711287,-0.5064941,-0.46512628,0.115980126,-0.12986442,-0.0554549,0.18713236,0.029913194,-0.159718,0.2244007,-0.04866897,0.1767622,-0.24096085,0.14282861,0.0595154,0.22158733,0.30002224,0.14526527,0.18291849,-0.051259935,0.046629168,-0.1838527,0.013077772,-0.52442837,0.07233225,-0.14602841,-0.06854908,0.37517697,-0.085476846,-0.55061114,-0.21457729,0.08276532,0.1391943,-0.094631195,-0.19105078,-0.21305604,-0.20289211,0.4314029,0.11601705,-0.46854335,0.31433022,-0.03130434
Jason,0.03722072,-0.15340109,-0.26654503,0.24496193,0.113515906,-0.101868205,-0.07994626,0.14022225,-0.033571858,0.14956112,0.32686895,-0.27832884,-0.34218824,-0.25088033,-0.31517985,0.33102104,0.059675917,0.3319305,-0.068187475,0.1715461,0.11123642,0.12452196,0.093885005,-0.39592472,0.06713308,0.2348266,-0.6384676,-0.0036462054,0.15834327,-0.375723,0.3229709,0.19475858,-0.36931777,-0.030031303,0.37176418,-0.16798028,-0.18168019,-0.16136228,0.31864157,0.29618588,-0.06262136,0.2901751,-0.17908509,0.08871662,0.012324096,-0.22318538,0.30228463,0.08260005,0.06015019,0.1286453,0.04432351,0.19574739,-0.13464448,0.0444373,-0.0026059246,0.029045714,0.18426873,-0.17793454,-0.2643135,-0.10947854,0.21487291,0.039227143,0.14540909,0.039546635
steve,0.25468332,-0.052719757,0.42412925,0.3383908,-0.08744687,-0.15586284,0.3965377,-0.036038566,0.008925642,0.19871601,0.06628479,-0.16425838,0.27493298,0.009805951,-0.022071121,0.4481044,-0.13944803,0.11422677,-0.12623481,-0.06402147,-0.072860725,0.3543614,-0.21746713,-0.6610331,-0.20994957,0.3588651,0.13637105,0.007978559,0.15530767,-0.14724414,-0.24219526,0.3160791,-0.18551783,-0.049297698,-0.00400179,-0.03333875,0.27938488,-0.036630686,0.16336186,0.25659662,-0.028453482,0.10730953,-0.030128814,-0.0066284942,-0.18934976,-0.19090699,-0.32432768,-0.028079117,0.023865636,0.27910027,0.3637144,-0.4139157,-0.17952897,0.28928912,0.4954418,0.06363575,-0.5842982,0.1014814,-0.21986231,0.62067276,0.086449504,-0.53998667,-0.07599248,-0.062110808
gman,0.15994102,-0.592088,0.44339573,0.3138222,0.24501395,-0.76606315,-0.04988514,-0.22695294,-0.3009179,0.19547665,0.024000663,0.04587039,-0.079900615,0.17499988,0.09447747,-0.0881985,-0.5442946,0.2336987,-0.006425907,0.26981047,0.24017908,-0.045479316,0.08777004,-0.19746473,-0.2229561,0.3393756,-0.36395904,0.12230234,-0.35233453,-0.16370767,-0.023694247,0.110813886,-0.52822876,-0.12106061,-0.09291026,0.07951739,0.38630068,0.08507196,0.27766314,-0.01897672,0.22845268,0.025561236,-0.47637066,-0.42624676,0.17863192,0.025488678,-0.32503837,0.18991934,-0.07740064,0.2388085,-0.21507567,-0.13610701,0.04823889,0.27851287,0.035063423,-0.21884471,-0.122517325,0.08333358,-0.06917857,-0.44835767,0.07263831,-0.1231536,-0.08312465,0.16789366
Alex,0.18397793,-0.2813521,0.3005021,-0.29360467,0.11776812,-0.14987391,-0.04176916,-0.14408916,-0.2949141,-0.2911364,0.0567371,-0.14837548,-0.045391604,-0.17142445,0.12022387,0.45697293,-0.11654354,-0.00582853,-0.07051987,0.23625512,0.08064974,0.22554615,-0.034236386,-0.35985148,-0.24834265,0.09050174,0.004264768,-0.11271917,0.065472685,-0.67274225,0.06455626,0.17292833,-0.19045867,-0.10814921,-0.014536491,-0.05608893,-0.04913009,-0.12049671,0.059004817,0.201963,-0.062412407,0.16706635,-0.18786451,0.08838798,0.112758994,-0.0069619487,-0.17729636,-0.049918283,0.09005072,0.061045554,-0.010942504,0.11884371,0.13762456,0.050312325,0.056176364,0.06645504,0.009210408,0.118620604,-0.18162897,-0.13175322,-0.3433632,-0.3174062,0.21256101,0.15021758
Thomas,0.13002492,-0.11353072,-0.07366128,0.27291405,-0.14566322,-0.12691133,0.38765934,-0.09007296,-0.40089318,-0.078102805,-0.021192018,0.031164214,0.011678039,-0.13361557,0.19798182,-0.114229314,-0.27813318,-0.07717651,-0.33355922,0.14896907,0.43492013,0.4071433,0.113015674,-0.32647878,-0.0856177,0.2873098,-0.41607597,0.054093555,0.17821896,0.34204894,-0.037407674,0.4340671,-0.13415068,-0.34337312,-0.22106832,0.09895899,0.07699149,-0.3802082,0.016551366,0.14906219,-0.16311131,0.15853648,-0.8082763,0.046630934,0.18116087,-0.044621356,0.21232495,-0.13847525,-0.41075227,0.098972104,-0.098595455,-0.07645412,-0.086309254,0.34280267,-0.0355334,0.0024813751,0.3370274,-0.11963234,0.37261078,-0.07621109,-0.31470782,-0.5037237,-0.28978264,0.31840006
Cindy,0.03754048,0.042117532,0.22908708,-0.06619636,0.15586826,0.07296588,-0.16310835,0.07558407,-0.26800346,-0.26419944,0.33338833,-0.058237635,-0.43145695,0.092124365,-0.13225506,0.35295105,-0.14328042,-0.02948255,-0.3789924,0.46118128,0.21419618,0.22679175,0.27683175,-0.18916208,0.065140106,-0.025625883,-0.2908154,0.26211146,-0.20485859,-0.110513024,-0.09399294,-0.034940068,-0.28069562,0.21821661,-0.19529429,0.16302897,0.117461845,-0.07622449,0.0583646,0.09160966,0.25165367,0.19108498,-0.111729644,0.050767943,0.12423321,-0.4407786,-0.030752523,-0.091574416,-0.073504575,0.05814642,0.21135771,-0.08208479,0.09860904,-0.008288473,0.030533174,-0.12137165,-0.08896776,0.028882248,-0.12662391,-0.08296407,-0.06608806,-0.11091012,0.18666957,0.18316074
Brad,0.26662904,0.10518416,0.2171851,0.094208464,0.05909021,-0.14506067,-0.4241782,0.120252065,-0.068537,-0.19811483,-0.32615724,-0.19213143,-0.2641885,-0.24301873,0.23117152,0.123845,0.0552929,-0.581548,-0.22971946,0.5159848,0.15904576,0.30601433,0.053648934,-0.10176994,0.19847727,0.30773595,0.06260388,0.23051013,0.11039758,-0.23586625,0.32947427,-0.022448944,-0.16808206,-0.20364608,-0.14290825,-0.4461913,0.43623745,0.12102342,0.24615572,-0.21525256,-0.06396198,0.048828106,-0.15527298,-0.056282092,0.25715053,-0.20387284,-0.1052404,-0.22800255,-0.10257162,0.45508033,-0.09978302,-0.016343351,0.066349894,0.10677789,0.1897478,-0.37290066,0.2450454,-0.1417497,-0.39761165,-0.18019044,-0.13157414,0.045951646,0.113841146,0.26273176
Frank,0.43682423,-0.007404479,0.14301814,0.33057764,-0.4700363,-0.39949784,0.113934316,-0.44569588,0.035976965,-0.28291836,0.23993553,-0.114307,-0.21065137,0.36434767,0.16064127,0.014035576,-0.06833374,0.17758504,-0.057957616,0.206906,-0.08099676,0.10479126,-0.035249725,-0.6271572,-0.31534111,0.2172809,-0.07255375,0.13191247,0.4189681,-0.05460011,0.04715797,0.28835514,-0.12868598,0.091032416,-0.28424388,-0.14041892,-0.06465012,0.19881798,0.22636081,0.12893924,-0.13340116,0.23791324,-0.02396255,0.183146,0.31456918,0.031118799,-0.15522064,0.46821958,-0.21019275,0.2759958,0.09934285,-0.22759524,0.13682593,-0.08405954,0.35134596,0.5686577,0.12111247,-0.60503054,-0.1768129,0.3408137,-0.23613162,-0.12257232,-0.045600098,-0.07098647
mimi,-0.08092074,-0.43501785,0.24805763,0.041366156,-0.0707566,-0.042371094,0.061578758,-0.11894258,-0.33267283,-0.17462565,0.21103866,-0.1873897,-0.36698675,0.06911316,0.2141671,0.19559562,-0.38794968,-0.34201747,0.016615933,0.115381286,-0.2296574,0.2775024,0.20711209,-0.6517064,-0.027774412,0.22184414,-0.37090194,-0.05349696,-0.1888121,0.056615308,-0.031680357,-0.17556843,-0.17364745,-0.04158625,-0.19455051,-0.07402593,0.02698173,-0.15152885,0.24624906,-0.118836135,0.2989993,0.15848431,0.14882316,0.06981202,0.10437076,-0.53982013,-0.020972403,-0.35582116,0.27350536,0.090357594,0.103764325,-0.18695804,-0.41690192,0.23298335,-0.09328806,0.1951532,0.010454282,-0.21764839,0.0811411,0.16586332,0.18045893,0.025223814,0.3160657,0.06622444
Robert,0.1457515,-0.14439096,0.15405142,0.20334831,0.23985519,-0.28135702,0.29048845,-0.098051354,-0.036887206,0.25237817,0.04685049,0.28548735,-0.095719606,0.010773256,0.17309819,0.1526884,-0.0822413,-0.15369792,-0.08909032,0.17768611,-0.05305783,0.1278063,0.20903899,-0.20466018,0.1405534,0.06104938,-0.60324895,-0.034305573,-0.08613675,0.043473084,-0.09937299,0.4682155,-0.022620535,-0.030296164,-0.6868277,0.27727577,-0.16428664,0.07410243,0.05630165,0.95384955,-0.14128655,-0.01939801,-0.16774465,0.09404392,-0.028214457,-0.33183733,0.054885767,-0.05709503,0.15700833,0.2892555,-0.05151237,-0.18555735,0.03371169,0.4542014,0.375446,-0.20003478,-0.475099,-0.1195554,-0.20510748,-0.26438966,-0.19586128,-0.060858745,0.06496883,-0.20318034
Donna,0.14940087,0.14463966,0.32015163,0.2690072,-0.10488643,-0.21074644,0.010836803,-0.034696497,-0.37920123,-0.38526776,0.2508279,-0.06759304,-0.4552401,0.15199636,0.5847975,-0.057963975,0.14871663,0.15743515,-0.2805477,0.116590895,0.3843057,0.08961455,-0.24606661,-0.5730089,0.23274177,0.42174524,-0.11425,-0.013196153,0.066639416,-0.23031119,-0.020256247,0.11006482,-0.35775018,-0.17328796,-0.22908969,-0.0015087418,0.2738993,-0.31085822,0.39538872,0.082697764,-0.1297879,0.41285393,-0.23793074,0.5576777,-0.1196724,-0.21352331,-0.12028639,0.29590112,0.07019538,0.013926285,-0.1285099,0.20227835,0.14494944,-0.056564853,0.2348365,0.45995495,-0.14761132,-0.42278025,0.1158005,0.21706435,0.0266343,0.37050143,0.18356058,0.18992804
Chris,0.054017585,-0.08045242,0.1503304,-0.1777737,-0.11425053,-0.56398934,0.27544987,-0.35599038,-0.054321967,-0.3376891,0.13477485,-0.17153013,0.03587332,0.18155614,0.16968383,0.13462019,-0.16163664,0.1036222,-0.4023185,0.095944375,0.2942531,0.18665108,0.15152615,-0.44223362,-0.12772782,-0.18258688,-0.24650031,0.45599082,0.43399236,-0.12346815,0.27139553,0.38990924,-0.25841126,-0.0045607877,-0.009013707,0.07609108,0.004065089,0.25228223,0.03372322,0.24777351,-0.3436249,-0.029626848,-0.05754452,0.06441338,-0.24805586,-0.15383133,0.11211993,0.1002787,0.11895648,0.13253494,-0.49158606,-0.2853388,0.24518669,0.34192652,0.68767536,0.43497497,-0.4889665,-0.27905187,-0.104049645,0.25029364,-0.12619434,-0.15736385,0.20947483,-0.08248825
Will,0.0724145,0.004609113,0.17988235,0.13010739,0.17820886,-0.015565959,0.1020648,-0.046779625,-0.2066872,-0.24593398,0.15916345,0.0921427,-0.10348584,0.15705901,-0.11270956,0.33557022,-0.18686478,-0.0352981,-0.255687,0.42274153,0.196622,0.29701668,0.34772483,-0.24085748,0.017707046,0.27656046,-0.39286786,0.093373656,-0.013301529,-0.08852548,0.2361208,-0.05741627,-0.18718074,-0.5579262,-0.07982721,0.04758152,0.18951018,-0.14344642,0.17558548,0.24457094,0.24871005,0.1308375,-0.11406618,-0.1443805,-0.034278113,-0.086155735,-0.15129215,-0.41063845,0.101804696,0.056681976,-0.019988848,0.23729546,0.21951322,-0.030894108,0.05792526,-0.115269326,0.10403314,0.509575,0.021690488,0.20474309,-0.040009733,-0.06867734,0.18875992,-0.078391284
Robbie,0.19397353,-0.12863848,0.34047183,0.309881,-0.26037875,0.044567503,0.3466796,0.09210554,-0.29576784,0.16287462,0.2943939,-0.17154838,-0.104690135,0.1054959,0.16161424,0.4250615,-0.08284309,0.06895907,-0.036297835,0.3834329,0.31870028,0.08564348,0.15516447,-0.5716849,-0.022942616,0.29776752,-0.37424,-0.12072331,-0.28140485,-0.18829314,0.02780422,-0.23082368,-0.12408156,-0.37819773,-0.11485787,0.011400658,-0.15924641,-0.35955375,0.17966777,0.083881184,0.18257609,0.03779845,0.02908282,-0.34193233,0.00820051,-0.25508627,-0.06259602,-0.27165323,0.027793577,-0.37957454,0.19170724,-0.014293027,0.0054075094,0.17619959,0.22388981,-0.06790101,-0.02108376,0.11648677,0.04065799,0.4548738,0.5391956,0.010235958,0.016507875,-0.1647886
Martin,-0.20122844,-0.13923006,0.1267504,0.1366568,-0.04784369,-0.023972064,0.34353933,-0.031471774,-0.42813173,-0.14074826,0.23907086,0.09306037,-0.2768308,-0.041314334,0.10583381,-0.09281512,-0.33476534,-0.15047772,0.035651382,0.070506394,-0.20780723,0.24333286,0.2609378,-0.5464681,-0.27829865,0.39448315,-0.21071085,0.08517124,0.1698744,-0.14954866,0.20086388,-0.17922214,-0.027401641,-0.09814262,-0.036188714,0.014381152,-0.108107224,0.031162031,0.07468632,0.326734,0.16410165,0.0075227013,0.11707542,-0.0080028735,0.26537478,-0.6603675,0.1927561,-0.019136572,0.0889401,-0.08531199,-0.040091153,-0.095912084,0.055085097,0.108112164,-0.16707061,0.034058098,0.38353863,-0.38179383,-0.109004766,-0.18286154,-0.11003876,0.15621148,0.20544603,0.39178172
Sammy,0.11480316,0.26822418,0.15662561,0.28839087,0.17440282,-0.14676525,0.41111934,0.2517805,-0.29668525,0.08785822,0.10736902,0.11056013,-0.14685911,0.26395133,-0.23552193,-0.13126732,-0.5482838,-0.122237295,-0.2841547,0.22874252,0.15188381,0.51439786,0.026994757,-0.22392072,0.17556477,0.3383931,-0.29126775,0.32132676,-0.031810876,-0.14541215,0.29548886,0.2970044,-0.23310326,-0.28437763,0.31935516,-0.13723579,0.28298748,-0.13757674,0.15540215,0.17085093,-0.01583818,0.3621837,-0.48622283,0.14234212,0.073900774,0.18471536,0.33860135,0.041087646,-0.4843705,0.044805523,-0.039496817,0.013141606,-0.25766563,0.10613775,0.111371264,0.2528459,-0.017761456,-0.21880148,0.0062431283,-0.03289127,-0.13818465,-0.3128436,0.13668859,0.16615921
Trav,-0.120654166,-0.035156533,0.03196817,0.3782433,0.3498279,0.047447205,0.03399377,-0.20506647,-0.14414003,-0.03813533,0.42835757,-0.2895796,-0.10920234,-0.5359573,-0.0077553056,0.5826546,0.20365728,-0.110304095,-0.34114447,0.22201708,0.38633496,0.2316509,-0.18158148,-0.22677653,0.06465242,0.3186184,-0.56766176,0.01458265,-0.010400098,-0.034154102,0.11529471,-0.06583338,-0.10923653,-0.54517233,-0.11566598,0.14650917,0.28646296,-0.09025669,0.15694736,0.38327992,0.021526754,0.10783543,-0.40809476,0.22847155,0.014996191,-0.009947191,-0.013490972,-0.17833455,-0.22773314,-0.28307366,0.24378161,0.4439666,-0.027883338,-0.19813013,0.14761494,0.30337584,-0.15540229,0.101687804,-0.3431271,0.13555099,0.073105745,-0.1734728,0.18979472,0.10906616
Paul,-0.011688034,-0.10311806,0.030198824,0.064428605,0.2556835,-0.41307515,0.19266869,-0.17870563,-0.09172622,0.1322997,0.29953668,0.059040047,-0.07251433,0.25754574,-0.21692844,0.27733016,-0.15037021,-0.03804751,-0.18551315,0.38881508,0.15685347,0.27819803,0.05339963,-0.31373984,-0.029023632,0.29602274,-0.54510933,-0.026890196,-0.10332238,0.02481908,0.08569845,-0.3222659,-0.13600916,-0.46067864,-0.09174416,0.032635614,-0.10232826,-0.22772874,0.20199399,0.078930095,0.28387788,-0.08935814,-0.14163281,-0.3336155,0.20971929,0.027249936,-0.22268465,-0.26764476,-0.12172544,0.30138442,0.015906416,-0.29951116,0.14654413,0.09504416,-0.009276226,-0.07186133,0.0416918,0.018447248,-0.08721375,0.19155574,0.22197323,-0.068277255,-0.027336689,0.0401915
Dustin,0.14801222,0.06977712,0.34463996,-0.05912614,0.14446758,0.12166881,0.31486782,-0.1057655,-0.2913916,0.15055181,0.18268,0.07124769,-0.21031436,-0.50909215,0.2057715,0.17679887,-0.16630657,-0.07358541,-0.09341199,0.22248866,0.044863943,0.0744641,0.3840094,-0.47830147,-0.0550294,0.46841097,-0.18825431,0.089121155,-0.11480374,-0.20916775,0.01752362,-0.1103905,-0.21277054,-0.06927852,0.004312568,0.1353207,0.1796027,0.060813412,-0.010321716,0.509153,0.0005834047,0.039478038,-0.121743865,0.06193832,0.19153729,-0.116034135,0.053082794,-0.25027233,-0.009130225,0.06354434,-0.10377523,0.17671229,-0.009876639,0.04992539,0.13065024,0.118162036,0.0017715076,-0.08398955,0.22575323,-0.14948167,-0.16062547,-0.05608539,0.26018,0.030719634
Johnny,0.1501499,-0.26652268,0.36110902,-0.024554567,0.1420447,-0.41262406,0.07015088,-0.04219703,-0.39432853,-0.17755288,0.37051645,-0.20207433,-0.02373038,-0.035775032,0.2452517,0.033470992,-0.079152316,0.06108996,-0.026225287,0.27970982,0.18500966,0.087795,0.18701446,-0.20965163,-0.113968395,0.15750805,-0.2999308,-0.052185558,-0.050209112,-0.5936822,-0.073956355,-0.15613286,-0.2807794,0.16355763,0.09700004,0.07743935,-0.15254062,-0.112564445,-0.06515756,0.21957481,0.02149675,-0.022721255,0.16903287,-0.06262488,0.111650795,-0.22116561,0.06770637,0.071116865,0.34943286,0.06457834,0.06442459,0.09757261,0.26441944,0.05667056,-0.15738347,0.023471104,-0.04411197,-0.070146285,-0.25164118,-0.19049072,-0.33354563,0.04833784,0.3852034,0.11431765
Ryan,0.3745032,0.111638844,0.47135314,0.54646236,0.16837244,-0.36758208,0.15136404,-0.061008725,-0.09949408,0.011257394,-0.086794786,-0.3116897,-0.37437335,-0.25719562,0.06414267,0.18670984,0.18471986,-0.16921718,0.012041811,0.4941211,0.44641054,0.21097633,0.13424487,0.018994024,0.64764136,0.24096812,-0.18265353,-0.39824793,-0.19960505,-0.47572294,0.208236,0.08513306,-0.422014,0.16014543,-0.28626862,0.16419797,0.1364622,-0.06750834,0.12960052,-0.077506155,-0.22834882,-0.10681096,-0.08285425,0.18330823,0.16370884,-0.078898236,0.049138933,-0.34045398,-0.22432807,0.4783759,-0.06125046,-0.14194927,-0.025636103,0.19602299,-0.23350933,-0.31451944,0.57280695,0.22993582,-0.07718125,0.040546875,-0.08573908,0.036961205,-0.2277745,0.052969385
Gary,0.5269788,-0.3710345,-0.019808115,-0.08534411,0.034782484,-0.20482978,-0.045186322,-0.1586886,-0.33426374,0.23641068,0.055920884,-0.07028328,-0.23987572,-0.14023378,-0.20719439,0.24825777,-0.26019883,0.19920854,-0.029699566,0.34155163,0.086512335,0.059268434,-0.03371313,-0.39497146,-0.02841361,0.2751498,0.050053533,0.07493179,0.026341313,-0.38719872,0.063416645,0.21755572,-0.566782,0.17517874,0.32771075,-0.09862085,-0.060322464,0.34094265,0.20396665,0.41076472,0.14636467,0.25791532,0.0638763,-0.21768638,-0.048149817,0.09502478,0.20175478,0.228557,0.05214213,0.11315118,-0.2326335,-0.42960456,-0.031133112,0.32648173,-0.0054487064,0.12965325,0.2632811,-0.16608946,-0.026596144,-0.011613753,-0.04995957,-0.1177726,-0.08392481,0.14129893
Josie,0.025082586,-0.31341136,0.082348526,0.05310242,-0.10124909,-0.088393,0.25270167,0.0860436,-0.28995144,0.35230353,0.29886088,-0.062555395,-0.13053037,-0.16940978,-0.04118511,-0.03867443,-0.32040843,-0.035296924,-0.11511658,0.104882516,-0.36112478,0.11558621,0.21337087,-0.24387376,0.023715332,0.27190045,-0.10559492,0.10355096,0.10399629,-0.45235714,0.36000755,0.085558996,-0.043878224,0.09150335,0.1755065,-0.1934121,0.08126894,0.20657858,0.16882892,-0.02505757,0.14058843,0.326923,-0.1515654,-0.16563489,-0.11090033,-0.17924193,0.38308504,0.17950273,0.11749141,0.033060707,0.18989338,0.15740514,-0.21599904,0.31607655,-0.030922458,-0.019362487,0.16210137,-0.63094413,-0.26391184,-0.006317818,-0.3923331,-0.17543805,0.4075189,0.27683547
Donny,0.23235907,-0.1419405,0.098600425,-0.20258892,0.10615253,-0.03488571,0.39512745,-0.19601205,-0.1476768,-0.2467584,0.2043543,0.17893487,-0.32403997,-0.22360493,-0.18482785,-0.14090568,-0.100211054,-0.34084088,-0.19310571,0.08329043,-0.06462192,0.392129,0.13875575,-0.46694157,-0.027258955,0.42787898,-0.035429433,-0.08908435,0.21180707,0.05511577,0.09326369,0.20887892,0.16016749,-0.110483214,0.111322485,0.22803394,-0.16229525,0.1500625,0.2673122,0.09004709,0.08929466,0.21850292,0.15648285,-0.034385342,0.19411391,-0.40230298,0.1426015,-0.075958155,0.16516344,0.15326494,0.19807902,0.16719988,-0.15314116,-0.033203058,0.053647157,-0.0563933,0.20976487,-0.4210728,-0.32168025,0.056718122,-0.14592043,-0.04198061,0.22363715,0.21139626
Pedro,0.05320191,-0.05328023,-0.20535421,-0.19357985,0.11786885,-0.19997662,0.3807813,-0.15148015,-0.08033018,-0.3847572,0.26278716,0.2394495,-0.19624881,-0.18213747,-0.16799508,-0.027271915,-0.101852395,-0.1978753,-0.34644845,0.18363097,-0.22476421,0.33940852,0.06251295,-0.4583081,-0.027569678,0.34623304,-0.008134935,-0.12504916,0.17974658,-0.14456119,0.25670248,-0.041170053,-0.06811978,-0.08735675,-0.017763406,0.22582957,-0.13814561,0.259702,0.39501342,0.01257859,0.22513299,0.25848958,0.27841696,0.02541463,0.2728067,-0.492571,0.334786,-0.058326088,-0.02649191,0.39363527,-0.06808145,-0.047254942,-0.2780052,-0.055111695,-0.046310082,0.018169003,0.20475985,-0.37276727,-0.11491764,0.08287091,-0.09950438,-0.060179748,0.331596,0.2687557
User,0.007814109,-0.14459568,-0.071882665,0.06969961,-0.06754576,-0.1334258,0.42100766,0.21451677,0.027182864,-0.047656894,0.26381403,-0.20025927,-0.024317577,0.32418263,-0.29659292,-0.058156714,-0.28971314,0.021736369,-0.13137974,0.48395523,-0.118587084,0.51566017,0.39916784,-0.35633084,0.22864872,0.11599661,-0.031141464,0.23564155,-0.068941236,-0.044089567,0.35781714,0.23312962,-0.18060292,-0.17570095,-0.13016483,-0.026513333,-0.097374976,-0.43746325,0.2724759,-0.2756468,-0.022616353,0.3896759,0.09060242,-0.39573324,0.2130419,-0.0855984,0.015058363,-0.5631267,-0.26877826,-0.08216177,0.10892252,-0.05993358,-0.31996703,0.08873185,0.019366888,-0.030454123,-0.012593171,-0.3001868,0.14174727,0.19698103,-0.12179126,-0.17991771,0.32139045,-0.042324454
Drea,0.20352866,-0.24844153,0.25101438,-0.022482596,-0.19733423,-0.15237752,0.25088996,-0.06717273,-0.1998263,-0.20823558,0.23500924,0.32115275,-0.43159425,-0.20663434,0.23098779,-0.087519735,-0.090330556,-0.2239989,0.065292664,0.37446764,-0.26257455,0.05235501,0.3266521,-0.52181786,-0.11176143,0.14008899,-0.09528798,-0.14706449,0.14020404,-0.12429874,0.25291452,0.22781737,-0.12395574,0.31387278,-0.10583756,-0.042255063,0.048465744,0.15476884,0.10898866,-0.08895373,0.13207673,0.30647692,0.092468366,-0.07235961,0.19141564,-0.33139506,0.12113623,-0.08290832,-0.060307156,0.11863975,0.24640615,0.1765643,0.16311546,-0.03901432,0.16626762,0.05130863,0.1894676,-0.37250236,0.009334927,0.09046934,-0.19889523,0.01616032,0.16400442,0.21665156
